,"linear_acceleration_Z__fft_aggregated__aggtype_""kurtosis""",linear_acceleration_Z__variance_larger_than_standard_deviation,"angular_velocity_Y__fft_aggregated__aggtype_""skew""",orientation_Z__permutation_entropy__dimension_7__tau_1,linear_acceleration_X__number_crossing_m__m_1,"orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4","orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",linear_acceleration_Z__approximate_entropy__m_2__r_0.5,orientation_Z__number_peaks__n_3,"orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",linear_acceleration_X__ar_coefficient__coeff_6__k_10,"orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0","orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6","orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2","angular_velocity_Y__fft_aggregated__aggtype_""kurtosis""","orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",linear_acceleration_Y__number_crossing_m__m_0,linear_acceleration_Z__approximate_entropy__m_2__r_0.7,linear_acceleration_Z__approximate_entropy__m_2__r_0.3,"linear_acceleration_Y__fft_aggregated__aggtype_""variance""",orientation_Z__sample_entropy,"orientation_Y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",linear_acceleration_Y__ar_coefficient__coeff_7__k_10,"orientation_Y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",linear_acceleration_X__number_crossing_m__m_-1,orientation_Z__number_peaks__n_5,linear_acceleration_Z__c3__lag_1,"orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",orientation_Y__number_peaks__n_1,linear_acceleration_Y__partial_autocorrelation__lag_6,angular_velocity_Z__autocorrelation__lag_3,"orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","linear_acceleration_Z__fft_coefficient__attr_""abs""__coeff_5","orientation_W__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)","orientation_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4"
10,5.662895121222821,1.0,0.3143119811549914,4.283299995194706,22.0,8.93975069252099e-10,6.837837837838914e-10,0.8472880674200338,11.0,6.92640000000266e-10,0.0642573823777454,8.493055555553498e-10,9.299599999999561e-10,5.714285714288534e-10,12.67458461393595,8.491600000000015e-10,2.0,0.7133683460904954,0.8707890329084944,372.78901833448674,0.4721564826068366,9.027499999999699e-10,-0.4396855665194603,9.163023233016419e-10,18.0,5.0,-839.3849711216866,9.840000000002807e-10,7.0,-0.1803156012899217,0.681986469371172,3.1190926276029216e-10,3.7016816085673674,0.0011199737038558,7.846400000002477e-10
11,5.220084770065204,1.0,0.4532997822312128,4.542670468456556,50.0,1.453099030470656e-09,1.2109155555552863e-09,0.6471996514632061,12.0,1.0862399999997282e-09,-0.1045494039395746,1.4038399999999336e-09,1.6049599999996487e-09,1.0559999999996963e-09,9.497951069195064,1.3577599999998094e-09,16.0,0.5210648672210394,0.7172432899244008,357.0519474228123,0.6074064517717711,1.5679639251046754e-09,0.0460803032449302,1.4093912361529552e-09,46.0,7.0,-918.0983599984096,1.6399999999997807e-09,4.0,-0.2925350777924882,0.5000904681922858,6.659722222216501e-10,29.44486914107235,0.0005659160340882,1.1039999999998099e-09
12,5.721157928986314,1.0,0.9763973194659278,3.236211112734252,42.0,9.394488888886784e-10,8.726399999996482e-10,0.7891982099466412,6.0,6.698042482297521e-10,0.0309800479294093,7.43999999999623e-10,1.0102399999997916e-09,6.360399999997095e-10,5.272303645912553,1.0016659725110304e-09,8.0,0.6744482453407623,0.8783788088089497,311.3186990910537,0.3971912737707679,2.562140966572301e-09,-0.1171125833887013,2.1296539554944997e-09,32.0,2.0,-860.3602921493284,6.95040000000168e-10,11.0,-0.5701740526376087,0.7121241940263564,5.519848771267338e-10,14.151883758281349,0.0002904744629659,4.956597222218471e-10
13,5.6769149792722375,1.0,0.634829794614658,4.57445085786153,38.0,3.7763157894761246e-10,2.7984764542933287e-10,0.7081482285096437,10.0,1.9300000000009958e-10,-0.171966512073158,2.6976000000031216e-10,4.37000000000401e-10,2.177599999999204e-10,5.063196494782987,3.470203767781717e-10,0.0,0.6139030181855252,0.7847368357959175,372.1285859211689,0.3617148538088208,3.246152338007662e-10,-0.2140161209038785,2.7839292579782026e-10,48.0,5.0,-808.3969331142624,4.905325443793903e-10,0.0,-0.0461480130384805,0.6656509840183346,1.2065972222209542e-10,5.628721190708947,0.0004603671945737,2.5055999999993983e-10
14,7.396843579981714,1.0,0.3109120908829669,4.4196568175999404,51.0,2.402775510204795e-09,2.0968283973957926e-09,0.3557679389861836,11.0,2.1583209876549555e-09,-0.1166982748257477,2.760537190083081e-09,2.176550475328988e-09,1.1299080584101015e-09,34.49026512345615,2.50612244898008e-09,14.0,0.3397663391682779,0.4523552058263766,335.78390446008166,0.5698026332424158,4.378084812414174e-09,-0.0337654306975669,6.338292011019571e-09,49.0,4.0,-1099.332639050125,7.276041666672028e-10,14.0,-0.1515085668651341,0.7003012893520637,2.950617283953641e-10,25.31511324671452,-0.0005843545449719,7.589843750001518e-10
15,4.658064091195366,1.0,0.6789814066110631,4.3535650745054895,18.0,4.4951931185706813e-10,7.280915744043172e-10,0.4847930071487618,7.0,3.800000000000517e-09,-0.0436105805353347,6.254064272212516e-09,4.176400000000274e-10,8.248263888890672e-10,8.518291455246244,4.82760000000153e-10,10.0,0.3995224433372759,0.5962615892251804,401.7517552517043,0.3481987553615321,2.016560000000028e-09,-0.3950573557475213,4.914190000000256e-09,18.0,2.0,-828.9063887451396,3.883136094674456e-10,10.0,-0.0674824395130686,0.8106870348125256,1.005293005671044e-09,7.350089665917301,-0.0012817164148756,5.014400000002354e-10
16,6.031311611380931,1.0,0.6382775071952076,3.409894087156543,27.0,4.396276479181916e-08,2.0417456853798844e-08,0.7359528447897716,5.0,2.7206770833332305e-08,0.0048140318782732,2.304725897920581e-08,5.247505658669102e-08,1.9525361570248223e-08,7.251358815777514,2.0342911153119413e-08,29.0,0.645163614414999,0.8504075789042007,441.7035281462914,0.4379505632526528,1.2766225895316793e-07,-0.2526400572285927,8.414510764207692e-08,27.0,4.0,-1099.6613568331034,6.367222222222305e-08,13.0,-0.1682997674988337,0.7546518959339671,2.0664749999999282e-08,45.77784247792948,-0.0010891592699862,1.976177285318698e-08
17,24.084480285249665,0.0,1.2811140228813058,2.2284721103267606,0.0,2.8689404432135275e-10,2.2492695398095128e-10,0.6591652489843121,1.0,2.1523999999982701e-10,-0.2439734645161346,1.2223999999961214e-10,1.4400000000006601e-10,1.598399999999538e-10,4.569382511721652,2.88546438983669e-10,0.0,0.5397742743032075,0.6576573553398362,97.89786969788555,0.3609484547161143,3.465934712282858e-10,-0.3799277418696144,2.9563999999986354e-10,0.0,1.0,-819.1844508463446,1.3293697978610296e-10,3.0,0.6132107783811359,0.7835604109743741,9.722222222226248e-11,4.978499305427157,0.0006049007107709,1.9999999999986712e-10
18,6.35093433326892,1.0,0.3359856775556495,4.470203138042754,61.0,1.6613333333332755e-09,1.3413333333333752e-09,0.640378472096196,16.0,5.868388171595181e-10,0.0786204127232099,6.21760000000128e-10,1.420658059141794e-09,1.2633902540608842e-09,13.190435939951438,1.6750520616410862e-09,21.0,0.5002352111157169,0.7102028502941296,388.50717578457846,0.8056251639866356,2.410469561807844e-09,-0.0771331756869646,1.8259778453094743e-09,44.0,7.0,-911.4849460601102,1.6121599999998496e-09,11.0,0.2776641470629465,0.551766629935828,5.73534971644492e-10,14.278735312360428,-0.0002178710555979,2.0105860113423193e-09
19,21.12293557511716,0.0,1.7616169608658303,0.9852557220371194,0.0,3.247229916896552e-10,3.8904888888879776e-10,0.844576373637091,0.0,2.121600000000176e-10,-0.0817792605076747,9.824000000004016e-11,1.7523999999983046e-10,2.7296000000001655e-10,5.291731535730735,3.2963999999985427e-10,0.0,0.6377884059691026,0.8387716433040331,153.4852342118202,0.0333940068153901,4.1207724732863095e-10,-0.5200743896097141,3.37633565336667e-10,0.0,0.0,-817.9621261854745,1.7599999999994348e-10,0.0,-0.5530648315750283,0.803477437742071,3.3732638888891007e-10,3.641113645058942,0.0011980396528502,2.1024000000001198e-10
20,4.81651578692633,1.0,0.1848570994855294,4.397430437633015,34.0,1.6263157894735187e-09,9.394488888887448e-10,0.8737063694000895,12.0,1.8102399999998155e-09,-0.181274106937766,6.489599999997631e-10,1.752159999999914e-09,1.048039999999763e-09,9.990876625239704,8.654399999998853e-10,14.0,0.681465806990589,0.9641394734743552,371.6652688625592,0.1716569766374256,1.6067444368197423e-09,-0.1901892593209887,1.968552102734849e-09,26.0,4.0,-830.1148214882977,2.4057599999997603e-09,0.0,-0.3996456773566419,0.7506767853413874,8.493055555553382e-10,4.306547837023407,0.0013429319684897,1.0822399999996956e-09
21,32.3772653136344,0.0,0.2570910218531262,4.021502348590162,0.0,8.556017111956353e-12,7.414151925010561e-12,0.3224600927361452,2.0,0.0,-0.3769842494447313,0.0,3.5665294924229548e-12,7.414151925010561e-12,9.445582042638794,7.414151925010561e-12,0.0,0.270645360991087,0.4134133955871535,165.63355878127925,0.7317620166877249,9.448818897551791e-12,-0.3464402373432289,8.064516128958855e-12,0.0,1.0,-821.2140259979011,3.5665294924229548e-12,2.0,-0.3156795069926625,0.603590453244138,0.0,0.2077748505053733,8.770050292473258e-05,7.414151925010561e-12
22,120.22838836771233,0.0,0.1508820414104364,4.559036608122619,0.0,1.7635351661329983e-10,1.7731555555557512e-10,0.3765038735751234,16.0,1.8713017751478088e-10,-0.0659528922300936,1.6543999999996229e-10,1.7342773844238215e-10,1.9791753436069023e-10,14.166969899359373,1.6270665128798959e-10,0.0,0.3229514751116338,0.4074110936712092,33.34366892795614,0.3779404347180743,2.2999705911194e-10,0.0063669687400558,2.1164591706697974e-10,0.0,2.0,-819.7962506037496,1.760000000000634e-10,8.0,0.1546941373417702,0.0997856400277417,1.9763313609468059e-10,0.2146192570103232,-0.0012597277291985,1.878400000000044e-10
23,4.587904704479042,1.0,0.171761188497246,4.546737239579571,53.0,3.2206377183139976e-10,2.688355485022892e-10,0.7629797602277808,14.0,2.2752787389465934e-10,-0.1756504864198647,1.8224852070991782e-10,3.12630149388901e-10,2.8745659722234757e-10,25.536652502835743,2.6783999999994063e-10,17.0,0.608948798192749,0.7775664911634292,383.7022843548762,0.657541325105731,7.668400000002643e-10,-0.1255807164982332,5.397750937109273e-10,37.0,5.0,-849.0418568704134,2.952741020795827e-10,10.0,0.0463829105314667,0.6079584048539217,2.789930555557763e-10,12.12220172419054,-0.000487725384456,2.987654320988513e-10
24,19.40067377753812,0.0,0.9197643991275384,2.57641412196248,0.0,2.725069252077735e-10,1.0016000000000612e-10,0.8231448539185013,3.0,1.4544000000003336e-10,0.0097162054042374,3.776000000002934e-11,3.4900000000001203e-10,8.900000000000705e-11,4.585374316036935,9.264000000000945e-11,0.0,0.6423318171966628,0.8855416960227003,158.72290561345574,0.0694525359400002,2.6534653465347945e-10,-0.274030748534756,1.2194882854624244e-10,0.0,2.0,-813.0352972598175,1.4944000000000939e-10,0.0,-0.3314999517017273,0.8659198014792113,9.930555555556529e-11,3.936398704184256,0.0013241891344754,5.5040000000015934e-11
25,24.427853170745923,0.0,1.7884735361349278,3.3296270276865,0.0,9.231301939066027e-11,7.45955555556424e-11,0.7063232845688145,5.0,9.935999999992516e-11,-0.1503253496289634,8.70399999999716e-11,1.0464000000011159e-10,6.543999999998347e-11,5.773759424118746,6.676000000018371e-11,0.0,0.5893996031131556,0.754186821240717,121.3483455341252,0.1642235126155533,9.844132928147992e-11,-0.481046270922206,1.1257719831394556e-10,0.0,0.0,-815.2380377305428,1.1999999999983146e-10,0.0,-0.4675493743526346,0.8203431833817197,6.597222222207661e-11,5.629024922702523,0.000358442528782,5.056000000007271e-11
26,16.045846144688245,0.0,1.2272407763092563,2.320907566143628,14.0,2.0268351800551442e-10,2.9066666666653745e-10,0.9356517362077504,4.0,3.2575999999996585e-10,-0.2366133853181546,2.8864000000035346e-10,1.80999999999818e-10,3.1844000000002816e-10,4.382476767429703,2.05959999999971e-10,0.0,0.7583321971255381,0.9711927224640852,205.0370531296533,0.0524400329245411,2.8479560827359525e-10,-0.3630987265325568,3.0779335359277437e-10,2.0,1.0,-813.72384850992,1.3856000000004974e-10,0.0,-0.4954043460992133,0.8065932346790575,3.6874999999962735e-10,1.4110775726026408,-0.0009715852159974,2.134400000003736e-10
27,9.337569234645017,0.0,1.0318358858704189,2.5361788538349463,14.0,5.689750692520208e-10,5.262933333334008e-10,0.8516035263339568,3.0,4.0899999999980766e-10,-0.1058822431988943,3.0495999999971105e-10,5.451600000000613e-10,5.179599999998231e-10,3.687944031074184,4.816400000001342e-10,0.0,0.7369939255492621,0.8057312697894963,287.856975895746,0.0689229145104633,6.065091657680078e-10,-0.2580701380350704,4.936966964022864e-10,23.0,1.0,-829.804965068519,6.454399999996035e-10,0.0,-0.2837503193792627,0.7355308793090108,5.076388888888018e-10,1.034152696033203,0.000765234015358,5.119999999997272e-10
28,4.63018747466045,1.0,0.2028252734001432,4.70175342792933,57.0,2.4434488888884013e-09,2.053798849433889e-09,0.81643638258062,18.0,9.40441482715184e-10,-0.2314627969627388,4.3801652892559677e-10,1.922448979591665e-09,2.163654320987e-09,22.909974258188463,2.4069137859217184e-09,8.0,0.6088572255436238,0.7528054173380467,397.8785461952838,0.6809766449396902,6.6415772133060605e-09,-0.2352768216400635,5.02484070189145e-09,36.0,6.0,-825.039785560161,2.400000000000313e-09,17.0,-0.2229347231639172,0.6581450126576339,1.0930747922431028e-09,12.818095410333257,0.001250191166506,3.0688090737231996e-09
29,9.803107883407687,0.0,0.3389982769155263,4.382230582714596,8.0,5.0729049831748197e-11,2.9684601113112446e-11,0.7054732083520694,11.0,3.1638888888827894e-11,-0.1176439247061415,3.115338882268634e-11,6.180135279464052e-11,2.7110103300439028e-11,12.435750926208115,2.7469135802411e-11,0.0,0.5480874743253654,0.7742916649554341,233.6190167857117,0.6501096688799631,8.528450595921009e-11,0.1579037346802828,5.882352941159937e-11,2.0,3.0,-834.4341565943917,6.53983353150814e-11,5.0,-0.5856392092026426,0.7230981695359066,2.0408163265346945e-11,2.339072733383307,0.000132198710958,2.193749999980032e-11
30,18.692920453045677,0.0,1.337314327041497,1.0755621074037842,0.0,1.7070637119111892e-10,2.0010666666666957e-10,0.7341857003693217,2.0,3.3343999999995015e-10,-0.0208718184073204,4.0063999999986525e-10,9.600000000001881e-11,2.3203999999995963e-10,4.420960821155685,2.1375999999999767e-10,0.0,0.5895670940520072,0.8507408714077234,156.27855113970122,0.0456510800262723,1.7035584746592523e-10,-0.3434504568940885,3.042642878148973e-10,0.0,0.0,-819.2475943528864,8.383999999994563e-11,0.0,-0.3997543601043802,0.7886168659767433,1.6388888888890056e-10,5.745045203409417,0.0012957208257813,3.0655999999990795e-10
31,17.891140125367276,0.0,1.795532272979376,1.100925750691617,0.0,1.9168975069251435e-10,3.1918222222221766e-10,0.6598419981449939,0.0,3.25760000000009e-10,-0.0244327663756597,2.438400000000037e-10,1.3795999999998576e-10,3.2816000000000355e-10,5.722964211705097,2.3695999999999077e-10,0.0,0.5255052920592642,0.8032324711872536,156.96958643623844,0.0324352757531538,2.7046368003136717e-10,-0.3659902238488638,2.995784726987502e-10,0.0,0.0,-815.5019532223681,1.0143999999999593e-10,0.0,-0.2346450421532,0.7270216277938208,4.0763888888891386e-10,0.7016109936038389,0.0012186506620803,2.3136000000000707e-10
32,5.319280677797075,1.0,0.155753850137933,4.556013640005176,32.0,6.824619113572105e-10,7.759288888889237e-10,0.7334669067554835,8.0,9.290000000001241e-10,-0.2069920979913523,7.670399999999992e-10,5.328399999997811e-10,1.0134400000001263e-09,11.483075515819683,6.651599999999666e-10,4.0,0.6240783899070705,0.8210034446275305,359.29531459536577,0.7383647865532386,7.708459954905892e-10,-0.1204976920186807,7.993333986864417e-10,32.0,5.0,-824.7929379663666,6.31039999999841e-10,0.0,-0.3998563217513693,0.6415558573764996,9.854166666668566e-10,4.75380178559809,0.0008705182730309,9.977600000000842e-10
33,5.610025945865165,1.0,0.4588752810416557,4.357286604626165,28.0,2.2215822222226203e-09,2.1567708333335916e-09,0.5516504148483903,8.0,1.4954602249062664e-09,0.194270043553479,1.932638888889123e-09,2.0604748021661543e-09,1.8347222222223223e-09,11.961603082377056,2.5389769126307647e-09,8.0,0.4808230212629565,0.5596070942960298,422.9258574325327,0.723918839226699,4.818910000000793e-09,-0.1928891658072939,4.546372819100681e-09,27.0,5.0,-945.8485395596332,1.7126654064272784e-09,16.0,0.0286424668995482,0.6832685343447301,8.539256198344801e-10,3.560686833904839,-0.0009432639847686,2.393194706994786e-09
34,11.891752287443154,0.0,2.455466195577376,-0.0,9.0,4.330107340720374e-09,7.578595555555236e-09,0.8414195243810072,0.0,3.3771599999998837e-09,-0.4928193873979389,8.582399999999686e-10,3.173000000000302e-09,5.929959999999314e-09,8.847409890104089,3.677159999999854e-09,0.0,0.6308524523723595,0.9414856428630451,224.5122946134784,0.0302700643027563,8.684207430643945e-09,-0.4605198682679259,1.153443780021558e-08,8.0,0.0,-822.1639368336008,2.8537600000008453e-09,0.0,-0.5170734775254622,0.9272351008285872,2.835416666666278e-09,6.426540998385487,-0.0010324687455282,2.9839999999993606e-09
35,4.9031893290143564,1.0,0.4096979837250095,4.249793768601777,30.0,1.224995555555448e-09,4.3978232313740554e-10,0.6143931129388358,9.0,5.518533944191646e-10,0.0328074326875017,6.776041666666862e-10,1.4878400000000466e-09,3.275301957516854e-10,12.610454043843546,5.08159722221949e-10,22.0,0.4687869119805834,0.688325876328697,381.2645499551045,0.7836042907151967,1.566109999999776e-09,-0.1612338160644923,1.1929999999998552e-09,44.0,5.0,-868.7344139606264,2.2373263888893913e-09,9.0,-0.1578611934456643,0.6572975289483003,3.2665289256210236e-10,19.60668527673284,-0.0007966344103997,3.1666666666642114e-10
36,5.207778454564725,1.0,0.3054433315843684,4.644938085260483,41.0,9.475555555554474e-10,1.5734659410768447e-09,0.8411099310445631,15.0,1.1139525197835735e-09,-0.1171061384113365,9.373263888889307e-10,5.792399999997602e-10,1.7853394418990211e-09,21.066646897649747,1.145439400249753e-09,16.0,0.6739483353401947,0.7948371593703647,419.1009650682405,0.7920710964792328,3.089888786858538e-09,-0.3527372442109909,3.9148122733063576e-09,44.0,7.0,-862.4845047034853,5.702399999998793e-10,13.0,-0.3151673114625487,0.678264413397356,1.4276643990930063e-09,37.73464637703291,0.0006974397435553,1.5849600000000474e-09
37,7.427624033969066,1.0,0.3695032011277513,4.496912824325541,58.0,1.9291733333334667e-09,2.8569600000000513e-09,0.7842323625971788,15.0,3.929862557267214e-09,0.050967102939405,3.557759999999382e-09,1.485959999999544e-09,2.9633599999999702e-09,11.774098265180106,2.371345272803487e-09,36.0,0.7067484856343189,0.6882906661507713,436.256351518765,0.6289158319021354,3.9087540437220414e-09,-0.3974806315055503,5.213077149300227e-09,59.0,6.0,-958.7937145379613,3.542399999997457e-10,16.0,0.152080731390061,0.5439865039761262,3.8956521739123395e-09,30.24471250329305,0.0003365022770559,2.130555555556378e-09
